Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/process_family/0f66fa58-7b4d-4728-bba0-d07f7b07b9cf/,10,0,16,56.85899000000063,14.677400000437046,217.55550000125368,5728.0,0.01667490058422462,0.0,18,50,57,150,220,220,220,220,220,220,220
GET,/process_family/0fa1a6bc-5cc3-470b-bac6-74f418e812d6/,3,0,76,109.60380000021057,49.90480000014941,203.2985000005283,8718.0,0.005002470175267386,0.0,76,76,200,200,200,200,200,200,200,200,200
GET,/process_family/0fe8f878-30cc-4ecc-b8f0-623e17a540c8/,14,0,100.0,161.41594285714487,45.93899999963469,406.5479000000778,10461.0,0.023344860817914467,0.0,130,220,220,230,370,410,410,410,410,410,410
GET,/process_family/0ffcec40-98b5-4829-9499-9df7b52d291a/,9,0,35,46.153444444118776,23.10599999873375,111.33530000006431,7299.0,0.015007410525802158,0.0,35,43,59,62,110,110,110,110,110,110,110
GET,/process_family/104a8658-e5fa-49f9-95b7-584fe20476c3/,4,0,42,55.20794999983991,31.606499998815707,79.85240000016347,8964.0,0.006669960233689848,0.0,67,67,80,80,80,80,80,80,80,80,80
GET,/process_family/10a6b2a5-97ed-4e2a-88a1-92a86e92bd9f/,5,0,16,34.27690000025905,11.363999999957741,76.82819999899948,5551.0,0.00833745029211231,0.0,16,55,55,77,77,77,77,77,77,77,77
GET,/process_family/10f98f03-da8a-450f-bd20-c2ba89e0f00b/,1,0,165.75770000054035,165.75770000054035,165.75770000054035,165.75770000054035,14276.0,0.001667490058422462,0.0,170,170,170,170,170,170,170,170,170,170,170
GET,/process_family/117c50b4-379e-4042-b420-32f6a7cc2b71/,2,0,79,345.0173999999606,78.75160000003234,611.2831999998889,12640.0,0.003334980116844924,0.0,610,610,610,610,610,610,610,610,610,610,610
GET,/process_family/11d2ae52-9530-4105-b7eb-d61f0129de37/,2,0,112.0362000001478,128.2561000007263,112.0362000001478,144.47600000130478,6366.0,0.003334980116844924,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/process_family/11f00b63-1c71-48f0-b9d6-9c0ca664e37e/,7,0,44,48.63152857147465,18.677400001251954,81.44260000153736,6519.0,0.011672430408957234,0.0,44,68,70,70,81,81,81,81,81,81,81
GET,/process_family/123ccc91-7cad-4793-81d7-e957b2bc6d69/,4,0,85,116.79744999992181,71.74139999915496,177.0083000010345,10281.0,0.006669960233689848,0.0,130,130,180,180,180,180,180,180,180,180,180
GET,/process_family/123d86e3-c229-4d32-99ff-7e25f8a97f36/,1,0,209.6995000010793,209.6995000010793,209.6995000010793,209.6995000010793,24458.0,0.001667490058422462,0.0,210,210,210,210,210,210,210,210,210,210,210
GET,/process_family/125aefbc-5b68-43e4-8921-53ae8ea74b82/,1,0,115.32710000028601,115.32710000028601,115.32710000028601,115.32710000028601,15735.0,0.001667490058422462,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/process_family/125f622d-f104-4e63-9345-548e8c580f59/,9,0,98,104.19450000012552,71.50960000035411,180.89929999950982,13862.0,0.015007410525802158,0.0,98,100,110,130,180,180,180,180,180,180,180
GET,/process_family/1263eac7-65b3-4b0e-903c-edfc72aaeb9c/,4,0,140.0,190.19837499945424,100.71779999998398,334.47939999859955,16272.0,0.006669960233689848,0.0,190,190,330,330,330,330,330,330,330,330,330
GET,/process_family/12724538-9151-48e6-840d-2cdb7f59dde4/,7,0,28,73.61511428618022,20.02150000043912,214.1447000012704,6348.0,0.011672430408957234,0.0,28,29,180,180,210,210,210,210,210,210,210
GET,/process_family/12ac4c7b-8903-4afc-aceb-d146e4ab142f/,12,0,47,72.96803333323017,27.890999999726773,162.81309999976656,7542.0,0.020009880701069543,0.0,54,70,110,110,150,160,160,160,160,160,160
